_id,birthday_from_fb,gender_from_fb,age,gender,compress_age
100014905841893,2002,male,16,1,1
100002235740300,1992,female,26,0,3
100007078511477,1994,male,24,1,2
100002993123043,1996,male,22,1,2
100004229311262,2001,male,17,1,1
100004174950757,1989,male,29,1,3
100004455935198,1996,male,22,1,2
100002877399091,1999,female,19,0,2
100011566894539,1991,male,27,1,3
100001160691351,1989,female,29,0,3
100000096782763,1995,male,23,1,2
100005687463131,1996,male,22,1,2
100008063772425,1998,male,20,1,2
100007996180930,1994,female,24,0,2
100015246549508,1999,female,19,0,2
100005085930733,1994,male,24,1,2
100001745580648,1989,male,29,1,3
100004095961057,2001,male,17,1,1
100004167963456,1989,male,29,1,3
100022208882619,1988,female,30,0,3
100019513568063,2002,male,16,1,1
100008047991584,2000,female,18,0,1
100014586492074,2000,male,18,1,1
100006656408809,1996,female,22,0,2
563815857,1989,female,29,0,3
100004027466017,1990,male,28,1,3
100002622017862,1995,female,23,0,2
4205734,1992,male,26,1,3
100010094410821,1992,male,26,1,3
100026730883613,1987,male,31,1,3
100000282843154,1983,female,35,0,4
100014441975689,2000,female,18,0,1
100008053089980,1988,female,30,0,3
100002628002259,1979,male,39,1,4
100010921607966,2000,female,18,0,1
100012079398359,2003,female,15,0,1
100004441030234,1996,male,22,1,2
100000203728230,1987,female,31,0,3
100003085602319,1979,male,39,1,4
100003167303378,1990,female,28,0,3
100002843414823,1996,male,22,1,2
100000716941304,1981,male,37,1,4
100015356238596,1992,male,26,1,3
100013969290742,1989,male,29,1,3
100001557295307,1991,male,27,1,3
100006293763941,1996,female,22,0,2
100003477845251,1992,male,26,1,3
100004233794186,1983,female,35,0,4
100025267272494,2001,male,17,1,1
100003758865654,2001,male,17,1,1
100004559799359,1999,female,19,0,2
100013450024568,2001,female,17,0,1
100004453325570,2001,female,17,0,1
784513103,1985,female,33,0,4
100001386984413,1984,female,34,0,4
1108254493,1991,male,27,1,3
100009092619516,1997,male,21,1,2
100021658544159,1999,female,19,0,2
100004959460855,1985,female,33,0,4
100002946645091,1981,female,37,0,4
100003155426128,1989,female,29,0,3
100007933892879,1999,female,19,0,2
100010300054789,1988,male,30,1,3
100005269176316,1985,male,33,1,4
100013932251040,2006,female,12,0,1
100004410431068,1994,male,24,1,2
100001687125304,1979,female,39,0,4
100006268849179,2003,female,15,0,1
1392505334,1986,male,32,1,3
100004017150088,1996,male,22,1,2
100012195797264,2000,male,18,1,1
100004574950713,1997,female,21,0,2
100007224913363,1999,female,19,0,2
100027596643327,2000,male,18,1,1
1714615278,1991,male,27,1,3
511031030,1992,female,26,0,3
100022751585585,2002,female,16,0,1
100000493591730,1989,male,29,1,3
100007383100080,2000,female,18,0,1
100000021158576,1993,female,25,0,2
100001895736789,2000,female,18,0,1
100000388388416,1991,male,27,1,3
100004130080341,1997,female,21,0,2
100002585203768,1991,female,27,0,3
100022713457880,1980,female,38,0,4
100000691830093,1990,male,28,1,3
100000049561933,1991,male,27,1,3
100002806271286,1990,male,28,1,3
100006456207419,1999,female,19,0,2
100001385223136,1994,female,24,0,2
100014199810619,1982,female,36,0,4
100009262336855,1999,male,19,1,2
100000105212828,1986,male,32,1,3
100004761284622,1995,male,23,1,2
100007131307818,1992,female,26,0,3
100003798126161,1994,female,24,0,2
100001315414591,1985,female,33,0,4
100000405725236,1982,male,36,1,4
100000562524815,1981,female,37,0,4
100004620852288,1982,male,36,1,4
100014694077403,2000,female,18,0,1
100001811146535,1999,female,19,0,2
100008659804561,1998,female,20,0,2
100004296630397,1987,male,31,1,3
100004114923649,1991,male,27,1,3
100005733373114,1992,female,26,0,3
100011158782568,1985,male,33,1,4
100010530312240,2000,male,18,1,1
100026861441538,2000,male,18,1,1
100016400927661,1985,male,33,1,4
100003992717259,2001,male,17,1,1
100004715342830,1979,male,39,1,4
100010584428451,2002,female,16,0,1
100005752950237,1998,female,20,0,2
100015385720464,2000,female,18,0,1
100007510459017,2001,male,17,1,1
100006678811493,1992,female,26,0,3
100012164766777,2000,female,18,0,1
100010502220753,1998,male,20,1,2
100026854831267,2000,male,18,1,1
100016606777732,2001,male,17,1,1
100009958296372,1985,female,33,0,4
100007918055938,1992,female,26,0,3
100006409725381,2002,male,16,1,1
100008251480652,1990,female,28,0,3
100015621518145,2001,male,17,1,1
100009608444676,2000,male,18,1,1
100013828261637,2003,female,15,0,1
100009679817045,1990,male,28,1,3
100003687746616,1992,female,26,0,3
100000888307370,1991,female,27,0,3
100024725738733,1987,male,31,1,3
100006152742546,1985,male,33,1,4
100002275836069,1989,male,29,1,3
100012793982854,1999,male,19,1,2
100011833355256,2003,male,15,1,1
100004631502495,1998,female,20,0,2
100001473443796,1985,male,33,1,4
1061541860,1995,female,23,0,2
100004484973912,1996,female,22,0,2
100006546572057,1998,male,20,1,2
1682174855,1986,female,32,0,3
100018093485579,2003,male,15,1,1
100003826603451,1997,male,21,1,2
100007102531941,1985,male,33,1,4
100000406802705,1982,male,36,1,4
100000708567959,1992,male,26,1,3
100007777420000,1998,male,20,1,2
100004028950857,2000,male,18,1,1
100004225544108,1989,male,29,1,3
100005211602731,2000,female,18,0,1
100010761704870,2000,male,18,1,1
100004418741077,1987,female,31,0,3
100004422394978,1987,male,31,1,3
100002186485520,1997,male,21,1,2
100010268884608,1996,female,22,0,2
100004676761110,1989,male,29,1,3
100000508113983,1993,male,25,1,2
100002524742728,1989,female,29,0,3
100002802410892,1997,male,21,1,2
100027009671069,1993,female,25,0,2
100000206748472,1987,female,31,0,3
100009128859868,1997,male,21,1,2
100004284844864,1997,female,21,0,2
100002460642080,1994,male,24,1,2
100003181481021,1995,male,23,1,2
100025426127527,1998,male,20,1,2
100006841950776,2001,female,17,0,1
100001867372796,1992,female,26,0,3
100001468554265,1982,male,36,1,4
100005333250382,1989,female,29,0,3
100012767580426,1988,female,30,0,3
100024073521956,1992,male,26,1,3
100011770444982,2002,male,16,1,1
100010340347024,2002,male,16,1,1
100000714249684,1992,female,26,0,3
100005325871387,1981,male,37,1,4
100002714525770,2001,female,17,0,1
100006854491901,1988,female,30,0,3
100011879960398,2001,male,17,1,1
100002244652772,1991,male,27,1,3
100026113575062,2003,female,15,0,1
100001865289469,1991,male,27,1,3
100011670012908,1994,male,24,1,2
100005960371860,1997,male,21,1,2
100011366890285,1984,male,34,1,4
100010344603699,1999,female,19,0,2
1607516304,1989,female,29,0,3
100003726699787,1985,female,33,0,4
100010048276353,1996,male,22,1,2
100011128367388,1999,male,19,1,2
100024240906973,2001,female,17,0,1
100004161968610,1981,male,37,1,4
100027559681436,2003,male,15,1,1
100006833670863,1998,female,20,0,2
100000287225891,1992,male,26,1,3
100001313756465,1996,female,22,0,2
100003192723160,1985,female,33,0,4
100000135348208,1992,male,26,1,3
1386082825,1999,female,19,0,2
100007806608159,1996,male,22,1,2
100005869624537,1982,male,36,1,4
100006288661220,1997,female,21,0,2
100001734087669,1984,male,34,1,4
100017646823621,1992,male,26,1,3
100006753979141,1999,female,19,0,2
100004164397473,1999,female,19,0,2
100003802474756,1999,female,19,0,2
100004924180692,2000,female,18,0,1
100013833244623,2000,male,18,1,1
100008020898649,1996,female,22,0,2
100004980488407,2000,female,18,0,1
100014388406518,2003,male,15,1,1
100034397270326,1985,male,33,1,4
100001643250411,1986,male,32,1,3
100003103484126,2001,male,17,1,1
1571095443,1991,female,27,0,3
100000583585244,2001,male,17,1,1
100004199979325,1983,male,35,1,4
100003204575679,1990,female,28,0,3
100004288022053,1997,male,21,1,2
790295554,1985,female,33,0,4
100004503035468,1981,male,37,1,4
100009114485425,2000,male,18,1,1
100009189501414,2002,female,16,0,1
100016197488065,1990,female,28,0,3
100027492348002,2000,male,18,1,1
100021627713594,2001,female,17,0,1
100000036534322,1990,male,28,1,3
100003384999551,1992,male,26,1,3
100016518467175,2002,male,16,1,1
100004565622906,1992,male,26,1,3
100008914116716,2004,female,14,0,1
100008390868771,2000,female,18,0,1
100000704889172,1990,female,28,0,3
100024556535295,1982,male,36,1,4
100015636874677,1995,male,23,1,2
100008202244243,1994,male,24,1,2
100004499463462,2003,male,15,1,1
100014743420042,1985,male,33,1,4
100013703886672,1996,female,22,0,2
100000817964584,1990,male,28,1,3
100000320485724,2000,female,18,0,1
100010203731295,1997,female,21,0,2
100003145384737,2000,female,18,0,1
100007077272223,1990,male,28,1,3
100018923054186,2002,female,16,0,1
100003861644062,1982,female,36,0,4
100002411866029,1998,male,20,1,2
100009276315702,2002,female,16,0,1
100005468591052,1997,female,21,0,2
100009310509579,2000,female,18,0,1
100005227033884,1988,female,30,0,3
100004282354017,1999,female,19,0,2
100011433304978,2001,female,17,0,1
100004489230148,2001,female,17,0,1
100012516677363,1998,female,20,0,2
100006578623349,2000,female,18,0,1
100002949005703,2003,male,15,1,1
100002330747521,1992,female,26,0,3
100029292166441,1998,male,20,1,2
100001145498285,1988,male,30,1,3
100008616794436,1995,female,23,0,2
100006728832531,1998,female,20,0,2
100003514724690,2000,female,18,0,1
100009069261711,2004,female,14,0,1
100003027538167,2000,male,18,1,1
100021647802718,1982,female,36,0,4
100000178581164,1995,male,23,1,2
100004152876002,1995,female,23,0,2
100001234195813,1992,female,26,0,3
100022770706770,1988,male,30,1,3
100001557333938,1990,female,28,0,3
100007885872056,1997,male,21,1,2
100004002259246,1997,male,21,1,2
689296434,1989,female,29,0,3
100004508264803,1998,female,20,0,2
100013138771402,2001,male,17,1,1
100003573444346,1992,male,26,1,3
100004401425917,1998,female,20,0,2
100008138591421,1998,male,20,1,2
100001519273159,1996,female,22,0,2
100004694653114,1991,male,27,1,3
100000701372356,1988,female,30,0,3
100000925551881,1990,male,28,1,3
100017048582404,1994,male,24,1,2
100003651153290,2002,female,16,0,1
100007458637700,2000,female,18,0,1
100002987924921,1999,female,19,0,2
100003255915872,1991,male,27,1,3
100004117203056,1983,male,35,1,4
100006007745476,1997,female,21,0,2
100000122316471,1991,female,27,0,3
100004881284317,2000,female,18,0,1
100003318669254,1993,male,25,1,2
100011568886410,2000,male,18,1,1
100030850992340,2000,male,18,1,1
100005015760178,1996,male,22,1,2
100011418617792,2005,female,13,0,1
100005471145337,1999,male,19,1,2
100013679655018,2006,male,12,1,1
100005238259026,2000,female,18,0,1
100002439251135,1992,male,26,1,3
100005324340989,2000,male,18,1,1
100015341431084,1997,male,21,1,2
100000612306299,1991,female,27,0,3
1752722290,1988,female,30,0,3
100012546523203,2004,female,14,0,1
100006224071762,1982,female,36,0,4
100008389487461,2000,female,18,0,1
100003746107279,1997,male,21,1,2
100028334064358,2003,female,15,0,1
100000423274798,1996,male,22,1,2
100013748551010,2003,female,15,0,1
100009878178700,1984,male,34,1,4
100000025725363,1992,female,26,0,3
811335681,1987,male,31,1,3
100022780779652,1987,female,31,0,3
100022787540506,1988,female,30,0,3
100002480286622,1993,male,25,1,2
100008106150458,1999,female,19,0,2
100001410889391,1990,female,28,0,3
100003011986200,1988,female,30,0,3
100001048079158,1992,male,26,1,3
100024135503701,2001,female,17,0,1
100004896214787,1996,male,22,1,2
100005988548987,1982,male,36,1,4
100006468279316,1989,female,29,0,3
100000279980939,1990,male,28,1,3
100002938168971,1993,male,25,1,2
100000110210704,1996,male,22,1,2
100006437389552,1988,male,30,1,3
100005731309008,2002,female,16,0,1
100005013818105,1999,female,19,0,2
100003536308916,1989,male,29,1,3
100000197504879,1991,female,27,0,3
100003051894121,1996,male,22,1,2
100015842732501,2002,female,16,0,1
100002554334596,1991,female,27,0,3
100010650222443,1996,male,22,1,2
100008400697874,1997,male,21,1,2
100013912655540,2002,female,16,0,1
100025974696199,2000,female,18,0,1
100024493996506,2000,male,18,1,1
100017456260159,1989,female,29,0,3
100011134752874,2001,male,17,1,1
1439865015,1997,male,21,1,2
100005117011328,1999,female,19,0,2
100001147226408,1991,male,27,1,3
100017099041198,1990,female,28,0,3
100001406171421,2001,female,17,0,1
100009498232149,1985,male,33,1,4
100008460426073,1997,male,21,1,2
559138789,1982,male,36,1,4
100006111878034,1991,male,27,1,3
100007054440421,1983,female,35,0,4
100004487643878,2000,female,18,0,1
100003711863054,1992,male,26,1,3
100001501764947,1985,male,33,1,4
100004231350348,1998,female,20,0,2
100015512449209,1979,male,39,1,4
100006935082749,2000,male,18,1,1
100007119887519,1998,female,20,0,2
870465461,1985,male,33,1,4
100012384521057,1998,female,20,0,2
100017085433045,1985,female,33,0,4
100001375035481,1997,male,21,1,2
100003988805127,1995,female,23,0,2
100005053454395,2000,female,18,0,1
100004461133265,2002,female,16,0,1
100012093967435,2000,female,18,0,1
100022760408315,2001,female,17,0,1
100002833022258,1991,female,27,0,3
1707683307,1979,female,39,0,4
100008048200995,1997,female,21,0,2
100013949041550,2001,female,17,0,1
100008486477434,1991,male,27,1,3
100005723735911,2000,male,18,1,1
100012977681349,1992,female,26,0,3
100014328856567,1995,female,23,0,2
100001133973516,1991,female,27,0,3
100004010814796,2002,male,16,1,1
1793267738,1994,female,24,0,2
100008006229001,2001,male,17,1,1
100007861093588,2000,female,18,0,1
100008236001437,2003,female,15,0,1
709343230,1991,female,27,0,3
100006732630869,1999,female,19,0,2
100005075052737,1998,female,20,0,2
100000927403795,1991,male,27,1,3
100015163661227,1983,male,35,1,4
100023367082019,2001,female,17,0,1
100002048491083,1987,female,31,0,3
100006687151903,1998,female,20,0,2
100010435004919,2000,male,18,1,1
100004895403296,1992,male,26,1,3
100009416008579,1997,male,21,1,2
100018837752539,1999,male,19,1,2
100005548509830,1985,female,33,0,4
100005928692453,1995,male,23,1,2
100002991386249,1998,female,20,0,2
100010163285060,1999,male,19,1,2
100002149718078,1982,male,36,1,4
100011338349722,2003,male,15,1,1
100004122672489,1989,female,29,0,3
100017486642812,1990,female,28,0,3
100003678392298,1992,female,26,0,3
100023286615432,1983,female,35,0,4
100000177173558,1995,female,23,0,2
100002680798029,1997,female,21,0,2
1311565605,1992,female,26,0,3
100001000547941,1989,male,29,1,3
100004816681426,1998,male,20,1,2
100000261324417,2000,female,18,0,1
100007066125585,1996,female,22,0,2
100004446187443,2000,female,18,0,1
100005860352807,1991,male,27,1,3
100000918631968,1994,male,24,1,2
506684501,1984,male,34,1,4
100002409087066,2000,male,18,1,1
100000450467541,1982,female,36,0,4
100002147991929,1991,female,27,0,3
100004052565225,1995,male,23,1,2
100002910662992,1999,female,19,0,2
1324664005,1987,male,31,1,3
100006307751637,1990,female,28,0,3
100006312336384,1984,female,34,0,4
100005494448703,1994,female,24,0,2
100009006392316,2001,male,17,1,1
100017854208441,2002,male,16,1,1
100006850746102,2001,female,17,0,1
100003025247403,1990,female,28,0,3
100009454543005,2000,male,18,1,1
100010893330139,2002,female,16,0,1
100001360227687,1984,male,34,1,4
100008094757634,2000,female,18,0,1
100000303230580,1991,male,27,1,3
100003832304592,1997,female,21,0,2
1810665835,1998,female,20,0,2
100007520648266,1997,female,21,0,2
100005692908918,1997,female,21,0,2
100012673695738,1981,female,37,0,4
100004531383160,2001,female,17,0,1
1684688608,1983,male,35,1,4
100010516966842,1988,male,30,1,3
100014876386825,1980,male,38,1,4
100009385607547,2001,male,17,1,1
100013544717187,2000,female,18,0,1
100012757356366,1992,female,26,0,3
100004781433465,2000,female,18,0,1
100001500909124,1991,female,27,0,3
100020178886908,1994,female,24,0,2
100009907668942,1984,female,34,0,4
100000097308006,1987,female,31,0,3
100002656926306,1998,female,20,0,2
100004479482386,2001,female,17,0,1
100004474144229,1997,male,21,1,2
100017497267302,2001,female,17,0,1
100008796076111,1983,male,35,1,4
100014937425845,2002,female,16,0,1
100004834747826,2001,female,17,0,1
100002809826199,2000,male,18,1,1
100004631405876,1997,male,21,1,2
100004066520020,1997,female,21,0,2
100015420524843,1991,male,27,1,3
100015360289296,1996,female,22,0,2
100013364495879,1999,female,19,0,2
100000280016654,1992,male,26,1,3
100005107452247,2001,male,17,1,1
100005134843547,1993,male,25,1,2
100028067861399,1998,female,20,0,2
1703400777,1985,male,33,1,4
100012760803734,1992,male,26,1,3
100010778738536,2000,male,18,1,1
100013544171854,2001,male,17,1,1
100000990736192,1992,male,26,1,3
100004038990220,1989,male,29,1,3
100005776873584,1992,male,26,1,3
100022017649749,2000,female,18,0,1
100006848550829,2000,male,18,1,1
100004076444331,1981,male,37,1,4
100002658295915,1997,female,21,0,2
100005248780289,1988,male,30,1,3
100004438504380,1992,female,26,0,3
100002764928725,1991,male,27,1,3
100013046347935,2001,female,17,0,1
100004101613880,1996,female,22,0,2
100002466031532,1992,male,26,1,3
100004478190610,1991,female,27,0,3
100004314848511,1996,female,22,0,2
100004112281192,1993,male,25,1,2
100004912020433,2000,male,18,1,1
100013208028830,2004,female,14,0,1
100005300658488,1996,female,22,0,2
100007207890749,1999,female,19,0,2
100006768577661,1983,female,35,0,4
100004969294157,1985,female,33,0,4
100012815980672,1997,female,21,0,2
100005929591818,1995,male,23,1,2
100002799775442,1987,female,31,0,3
100004690004652,1992,male,26,1,3
100004750453965,1984,female,34,0,4
100016618233135,2003,male,15,1,1
100000257887972,1991,male,27,1,3
1726536970,1990,female,28,0,3
100013005910618,1998,female,20,0,2
100023544815608,1985,male,33,1,4
100013076172684,2005,female,13,0,1
100005894492216,2001,female,17,0,1
100002485252705,2001,male,17,1,1
100000221670533,1989,female,29,0,3
100007659875075,2004,female,14,0,1
100004878851637,2002,female,16,0,1
100004557821750,1992,male,26,1,3
100008797507747,2002,female,16,0,1
100008855988463,1995,female,23,0,2
100007990243356,1983,female,35,0,4
100008425231114,2000,female,18,0,1
100009583612380,2002,male,16,1,1
100027441700311,2004,female,14,0,1
100007450603203,2001,male,17,1,1
100004085740575,1990,female,28,0,3
100003169804254,1994,female,24,0,2
100007050300832,1992,female,26,0,3
100003598263882,1991,male,27,1,3
100001586741545,1991,male,27,1,3
100015125472194,2002,female,16,0,1
100001069075145,1991,male,27,1,3
100010569765684,2003,male,15,1,1
100026070492555,1988,female,30,0,3
905730601,1991,male,27,1,3
100010992637977,2002,female,16,0,1
100001221458493,1992,male,26,1,3
100005246018528,1992,male,26,1,3
100005422933282,1985,female,33,0,4
100015006644404,2000,female,18,0,1
100004072715395,2002,female,16,0,1
100023119791228,2002,female,16,0,1
100000144918243,1985,female,33,0,4
100004098003949,1996,male,22,1,2
100031209198940,1997,male,21,1,2
100005230420319,1998,female,20,0,2
100003874596211,2002,female,16,0,1
100029108793888,1992,female,26,0,3
100008201683649,2001,female,17,0,1
100003115066478,1997,female,21,0,2
100013245154709,1997,female,21,0,2
100007602044315,1999,female,19,0,2
100001902127794,1990,female,28,0,3
100004031907383,2001,female,17,0,1
100012864098323,2003,female,15,0,1
100002651312992,1990,male,28,1,3
100009047862711,1988,female,30,0,3
100005542429252,1996,female,22,0,2
100000145731642,1979,male,39,1,4
100010201448022,2001,female,17,0,1
661106600,1989,male,29,1,3
100001891312838,2000,male,18,1,1
100001072898729,1992,male,26,1,3
100001540321456,1999,male,19,1,2
100022608643543,1982,male,36,1,4
100021776447186,1980,female,38,0,4
100011772653441,2001,male,17,1,1
722378829,1992,female,26,0,3
100007074282493,1999,male,19,1,2
100022032444066,2002,female,16,0,1
100020550307154,1990,female,28,0,3
100002260863976,1997,male,21,1,2
100013008841155,1989,male,29,1,3
100000622420236,1994,female,24,0,2
100013838640455,1982,female,36,0,4
100015618396994,1993,female,25,0,2
100008302085965,1991,male,27,1,3
100002124528774,1989,female,29,0,3
100003939873310,1996,female,22,0,2
100006318192677,1991,male,27,1,3
100001741042988,1991,female,27,0,3
100003206780765,1990,female,28,0,3
100000881934100,1996,male,22,1,2
549214839,1994,female,24,0,2
100010189660918,2003,male,15,1,1
100001194338481,1999,female,19,0,2
100004151257838,1986,female,32,0,3
100000098328561,1988,female,30,0,3
100007013315607,2000,male,18,1,1
100022608579158,1982,male,36,1,4
100008929872135,1983,male,35,1,4
100005271102485,1999,female,19,0,2
1432744145,1989,female,29,0,3
100005966853444,1998,female,20,0,2
100004578961133,2000,female,18,0,1
100001304452087,1987,female,31,0,3
100008855739699,2003,female,15,0,1
100008827607381,1988,male,30,1,3
100000484036501,1982,female,36,0,4
100006925154233,2000,male,18,1,1
100023421884737,2000,male,18,1,1
100006486591090,2002,female,16,0,1
100009993255883,2001,male,17,1,1
100010513242586,2000,female,18,0,1
100003988355747,1995,male,23,1,2
100003711726247,1990,male,28,1,3
100002339967510,1994,female,24,0,2
100000071573364,1988,female,30,0,3
100004135981631,1984,male,34,1,4
100023484737611,1999,female,19,0,2
100024791797328,1985,male,33,1,4
1522054425,1991,male,27,1,3
100001594192351,1994,male,24,1,2
100000218502975,1992,female,26,0,3
100005169938061,1994,female,24,0,2
100002953952189,1982,male,36,1,4
100001187992826,1989,male,29,1,3
100002835323753,1992,male,26,1,3
100015091878429,1983,male,35,1,4
1192389602,1991,male,27,1,3
100021873432313,1987,male,31,1,3
1553378029,1989,male,29,1,3
100012080630084,1998,female,20,0,2
1806027941,1982,female,36,0,4
568670731,1988,male,30,1,3
100002839528503,1989,female,29,0,3
100006735433143,1987,male,31,1,3
100003139967524,1998,female,20,0,2
100000987739347,1993,male,25,1,2
100021972693364,1992,male,26,1,3
1357142797,1992,male,26,1,3
100004547659499,1995,male,23,1,2
100000147588275,1982,male,36,1,4
100004341820035,1996,male,22,1,2
100004525870406,1997,female,21,0,2
100003161918680,1981,female,37,0,4
100010970262263,1997,female,21,0,2
100003961539269,1988,male,30,1,3
100000050756126,1981,male,37,1,4
100002912380402,1983,male,35,1,4
100006225306582,1992,female,26,0,3
100003223658215,2004,female,14,0,1
100008357859496,1991,female,27,0,3
100005447773325,1985,female,33,0,4
100000486105202,1982,male,36,1,4
710124342,1984,female,34,0,4
100004005466988,2000,male,18,1,1
100013631086130,2000,female,18,0,1
100000275038806,1990,male,28,1,3
100021996889910,1991,female,27,0,3
100006645783803,2000,female,18,0,1
100023880651869,1989,male,29,1,3
100002962356936,2002,female,16,0,1
100022719304147,2003,female,15,0,1
100003267987729,1994,female,24,0,2
100006962615305,1997,female,21,0,2
100025176431418,1990,male,28,1,3
100024458418229,2003,male,15,1,1
560286811,1982,female,36,0,4
100015325240644,2001,female,17,0,1
100006360104506,2000,male,18,1,1
100004331591274,1997,male,21,1,2
100001770890202,1990,female,28,0,3
100010506333274,1989,female,29,0,3
100003529207190,1995,female,23,0,2
100027350885748,1991,male,27,1,3
100005896662500,1982,male,36,1,4
100005485895835,1985,male,33,1,4
100002469366871,1981,female,37,0,4
100001791534856,1990,female,28,0,3
100023388340086,2002,male,16,1,1
100006115651708,2001,female,17,0,1
100015221889331,2002,male,16,1,1
100013456540912,1999,female,19,0,2
100004649953995,1997,female,21,0,2
1813240393,1992,male,26,1,3
100004101816469,1986,male,32,1,3
100006329319298,1983,male,35,1,4
100001214342317,1991,female,27,0,3
100009527472711,1987,male,31,1,3
100010406500046,2002,female,16,0,1
100004034024695,1994,female,24,0,2
100013607322656,1996,male,22,1,2
100004227066198,2001,female,17,0,1
100011794506634,2000,female,18,0,1
100008231262556,1992,female,26,0,3
100003049810752,1994,male,24,1,2
100030992768537,2003,male,15,1,1
1171487816,1983,male,35,1,4
100014905868341,1980,female,38,0,4
100005401475991,1980,female,38,0,4
100004640436266,2000,female,18,0,1
100012342820421,1984,male,34,1,4
100015606333235,1992,male,26,1,3
100005560067573,1983,female,35,0,4
100003221898061,1995,male,23,1,2
100001270430451,1992,female,26,0,3
100010492301884,1983,female,35,0,4
100000650668892,1990,male,28,1,3
100015390946829,2003,male,15,1,1
100025173874366,1982,male,36,1,4
100008358964088,1994,female,24,0,2
100010322466543,2000,female,18,0,1
100021853664644,2000,female,18,0,1
100013400531997,1998,female,20,0,2
100000922186443,1997,male,21,1,2
100005152203194,2002,male,16,1,1
100003098902893,1999,female,19,0,2
100021156369927,1994,female,24,0,2
100007478225793,2000,female,18,0,1
100013830815693,2000,male,18,1,1
100005351894076,1979,male,39,1,4
100000376298854,1980,female,38,0,4
100021051103057,1998,male,20,1,2
100034516502291,2004,female,14,0,1
100035321822507,2000,female,18,0,1
100001106358716,1997,male,21,1,2
100007709135332,1984,female,34,0,4
100009844546679,1992,female,26,0,3
100008527487237,1995,male,23,1,2
100005106154643,1988,female,30,0,3
100002820844132,1990,female,28,0,3
100000351785450,1990,male,28,1,3
100017102617576,1985,male,33,1,4
693262425,1985,male,33,1,4
100007437070786,1992,male,26,1,3
100028326488984,2003,male,15,1,1
100003812597066,2003,female,15,0,1
100006880740518,2000,female,18,0,1
100025694179163,2000,female,18,0,1
100005516281876,2001,female,17,0,1
100003096654721,1993,male,25,1,2
100032086099439,1985,male,33,1,4
100021929076536,2002,female,16,0,1
100003087232337,1998,female,20,0,2
100009793179778,2000,female,18,0,1
100010205261388,1986,female,32,0,3
100008712066683,2001,male,17,1,1
100000087695387,1982,male,36,1,4
100012291184813,1999,male,19,1,2
100002907852367,1992,male,26,1,3
100006492870878,2000,male,18,1,1
100005215926391,1984,female,34,0,4
100007596815814,2001,male,17,1,1
100027547724046,2004,female,14,0,1
100001242926234,1995,male,23,1,2
100006475225689,2000,female,18,0,1
100009435439669,1989,female,29,0,3
100005093671684,1991,male,27,1,3
100012487454772,2000,male,18,1,1
100004251426974,1994,male,24,1,2
100014640390363,2000,male,18,1,1
100023859294300,1983,male,35,1,4
100026588864736,2003,male,15,1,1
100009024488021,1994,male,24,1,2
100002984247573,1992,female,26,0,3
100012892269620,2001,male,17,1,1
100010420839394,2001,female,17,0,1
100007556020725,2000,female,18,0,1
100009637686574,1989,female,29,0,3
100029692535246,1983,male,35,1,4
100012126850284,1990,female,28,0,3
100007844434353,2000,female,18,0,1
100009524344960,1984,female,34,0,4
100014965183785,1992,male,26,1,3
100005104658392,2002,male,16,1,1
862755709,1981,male,37,1,4
100026916547890,1990,male,28,1,3
100017831767719,1999,female,19,0,2
100008063502411,2000,female,18,0,1
1658706309,1985,male,33,1,4
100000206602547,1992,male,26,1,3
1198864236,1994,male,24,1,2
100004245008678,1991,female,27,0,3
1743549626,1982,male,36,1,4
100001702029520,1991,male,27,1,3
100012935389059,2001,male,17,1,1
100003111885909,1993,male,25,1,2
100006132940306,1985,female,33,0,4
100006834759152,1999,male,19,1,2
100003609745797,2001,male,17,1,1
1354194264,1981,female,37,0,4
100004298851989,1986,female,32,0,3
100009255893193,2001,female,17,0,1
100007572044485,2000,female,18,0,1
100004523226600,1982,female,36,0,4
100009385109439,1999,female,19,0,2
100031999001630,2003,male,15,1,1
100000210979108,1993,female,25,0,2
1566051216,1996,female,22,0,2
100014880700995,1983,male,35,1,4
100005378981081,1992,female,26,0,3
100002974813987,1992,female,26,0,3
100002845546967,2000,female,18,0,1
100002916520981,1999,female,19,0,2
100004491403840,1992,male,26,1,3
100010086136423,2003,male,15,1,1
100004669838598,1998,male,20,1,2
100008115736886,1997,female,21,0,2
100005183649379,2001,female,17,0,1
100002831080675,1989,male,29,1,3
100005582292252,2000,male,18,1,1
100004713722728,1998,female,20,0,2
100008274694850,2001,female,17,0,1
100006481795023,1981,male,37,1,4
100010416166012,2004,male,14,1,1
100000086281274,1981,female,37,0,4
1712544964,1989,female,29,0,3
100026054028830,2003,female,15,0,1
1415261805,1990,female,28,0,3
100005541032375,1999,male,19,1,2
100004047073017,1994,male,24,1,2
100003030016281,1991,female,27,0,3
100024257300215,1982,female,36,0,4
646341344,1991,female,27,0,3
100006902075934,1995,female,23,0,2
100001226610430,1982,male,36,1,4
100000044569745,1988,female,30,0,3
100025605160800,1983,male,35,1,4
100005854241487,2003,female,15,0,1
100007131130206,2000,female,18,0,1
100005320145729,1997,male,21,1,2
100004966878704,2003,female,15,0,1
100003870064915,1997,female,21,0,2
100002909361955,2004,male,14,1,1
100004598074883,1997,male,21,1,2
1022288365,1987,male,31,1,3
100005230203104,1985,male,33,1,4
100001746732506,1988,female,30,0,3
514456713,1995,male,23,1,2
